,id,sex,has_photo,has_mobile,followers_count,graduation,education_form,relation,education_status,langs,occupation_type,result
2573,91256,1,0,1.0,1795.0,2011.0,Full-time,7.0,Student (Specialist),Русский;English;Suomi,university,1
2574,98169,1,0,1.0,303.0,2009.0,Distance Learning,8.0,Alumnus (Specialist),Русский,university,1
2575,95498,1,1,1.0,35.0,1945.0,Full-time,0.0,PhD,Русский,university,1
2576,74058,1,1,1.0,287.0,0.0,Full-time,0.0,Student (Bachelor's),Русский,university,1
2578,86114,2,0,1.0,198.0,2019.0,Full-time,2.0,Alumnus (Master's),Русский,university,0
2579,84098,2,1,1.0,22.0,2006.0,Full-time,4.0,Alumnus (Specialist),Русский,university,0
2580,1279,1,0,1.0,433.0,1999.0,Full-time,4.0,Alumnus (Specialist),Русский,work,1
2581,829,2,0,1.0,444.0,2012.0,Full-time,4.0,Student (Specialist),Русский,work,0
2582,49406,1,0,1.0,67.0,2010.0,Full-time,4.0,Alumnus (Specialist),Русский,university,1
2583,59075,2,1,1.0,3239.0,2010.0,Full-time,4.0,Student (Specialist),Русский,university,0
2584,10226,1,0,1.0,225.0,2016.0,Full-time,0.0,Alumnus (Specialist),Русский;Українська,university,1
2585,20442,2,0,1.0,282.0,0.0,Full-time,0.0,Student (Master's),Русский;English,university,0
2586,92810,1,0,1.0,170.0,1980.0,Full-time,4.0,Candidate of Sciences,Русский;Deutsch;English,work,1
2587,65339,1,0,1.0,341.0,2012.0,Full-time,0.0,Student (Specialist),False,work,1
2589,44171,1,1,1.0,597.0,2016.0,Full-time,4.0,Alumnus (Bachelor's),False,university,1
2590,56445,2,0,1.0,93.0,2011.0,Full-time,4.0,Student (Specialist),Русский,university,0
2591,72900,1,1,1.0,120.0,2007.0,Full-time,4.0,Alumnus (Specialist),False,university,1
2592,44291,2,0,1.0,158.0,2012.0,Full-time,0.0,PhD,False,university,1
2593,33276,2,0,1.0,204.0,2012.0,Full-time,1.0,Undergraduate applicant,Русский,work,0
2594,29181,2,0,1.0,159.0,2012.0,Part-time,1.0,Student (Specialist),False,university,0
2595,73543,1,1,1.0,628.0,2009.0,Full-time,4.0,Alumnus (Specialist),Русский;English;Татарча,work,1
2596,96159,2,1,1.0,127.0,2009.0,Full-time,1.0,Alumnus (Bachelor's),Русский,university,0
2597,39992,2,0,1.0,199.0,2014.0,Full-time,0.0,Student (Bachelor's),Русский,university,0
2598,56829,2,0,1.0,124.0,2011.0,Full-time,4.0,Alumnus (Specialist),Русский,work,0
2599,17728,2,1,1.0,121.0,2012.0,Distance Learning,7.0,Student (Bachelor's),Русский;English;Українська,university,0
2600,83455,2,0,1.0,462.0,0.0,Full-time,0.0,Undergraduate applicant,False,university,0
2601,48946,1,0,1.0,445.0,2014.0,Full-time,4.0,Alumnus (Bachelor's),Русский,university,1
2602,76032,2,1,1.0,95.0,2008.0,Full-time,1.0,Alumnus (Specialist),Русский,university,0
2603,37077,1,0,1.0,2410.0,2004.0,Full-time,4.0,Alumnus (Specialist),Русский,university,1
2604,63284,2,0,1.0,3738.0,2007.0,Full-time,1.0,Alumnus (Master's),Русский,university,1
2605,38567,2,0,1.0,60.0,2014.0,Distance Learning,0.0,Alumnus (Specialist),Русский,university,0
2606,94842,2,0,1.0,130.0,2001.0,Full-time,0.0,Alumnus (Bachelor's),Русский,university,0
2607,8069,2,1,1.0,84.0,2021.0,Distance Learning,4.0,Alumnus (Bachelor's),Русский;English,university,0
2608,78284,2,1,1.0,205.0,2009.0,Full-time,4.0,Alumnus (Specialist),Русский,university,0
2609,22869,1,0,1.0,931.0,2012.0,Full-time,0.0,Alumnus (Bachelor's),Русский;English,work,1
2610,21473,2,1,1.0,411.0,2015.0,Full-time,4.0,Student (Specialist),Русский,work,1
2611,51855,1,1,1.0,105.0,2002.0,Distance Learning,0.0,Alumnus (Specialist),False,work,1
2612,50083,2,0,1.0,201.0,2005.0,Part-time,1.0,Undergraduate applicant,Русский,university,0
2613,64880,1,1,1.0,6.0,2020.0,Full-time,0.0,Student (Bachelor's),Русский,university,1
2614,87107,2,1,1.0,66.0,2008.0,Full-time,0.0,Alumnus (Specialist),Русский,work,0
2615,28842,2,0,1.0,459.0,2009.0,Full-time,0.0,Student (Specialist),Русский,work,0
2616,4237,2,1,1.0,66.0,2016.0,Distance Learning,0.0,Student (Specialist),Русский,university,0
2618,21923,2,1,1.0,23.0,2014.0,Full-time,1.0,PhD,Русский,university,0
2619,24527,2,0,1.0,493.0,0.0,Distance Learning,1.0,Student (Specialist),False,university,0
2620,90150,1,0,1.0,696.0,0.0,Part-time,5.0,Alumnus (Bachelor's),False,work,1
2621,49227,2,1,1.0,19.0,2011.0,Distance Learning,6.0,Student (Bachelor's),False,work,0
2622,76073,2,0,1.0,813.0,2014.0,Full-time,1.0,Student (Bachelor's),False,university,1
2623,36373,1,0,1.0,213.0,2008.0,Full-time,4.0,Alumnus (Specialist),Русский,university,1
2624,84340,1,0,1.0,654.0,2018.0,Full-time,0.0,Alumnus (Bachelor's),False,university,1
2625,70750,2,1,1.0,29.0,0.0,Full-time,1.0,Student (Specialist),Русский,work,0
2626,89636,1,0,1.0,922.0,2012.0,Full-time,7.0,Alumnus (Bachelor's),Русский;Татарча;English,work,1
2627,17396,1,1,1.0,1344.0,2004.0,Full-time,4.0,Alumnus (Specialist),Русский,university,0
2628,70402,2,0,1.0,470.0,2015.0,Full-time,0.0,Alumnus (Bachelor's),Русский,university,1
2629,10689,1,0,1.0,178.0,2003.0,Full-time,4.0,Alumnus (Specialist),Русский,university,1
2630,18663,1,1,1.0,1092.0,2006.0,Full-time,4.0,Alumnus (Specialist),Русский;English;Deutsch,work,1
2631,52877,2,1,1.0,223.0,2009.0,Full-time,4.0,Alumnus (Specialist),Русский;Татарча;Türkçe;English,university,0
2632,98699,1,1,1.0,73.0,1981.0,Full-time,0.0,Alumnus (Master's),Русский,university,1
2633,86366,2,0,1.0,178.0,2017.0,Full-time,4.0,Student (Bachelor's),Русский,university,0
2634,76811,2,1,1.0,98.0,2012.0,Full-time,0.0,Alumnus (Specialist),Русский,university,0
2635,68808,2,1,1.0,617.0,2008.0,Full-time,7.0,Alumnus (Specialist),Русский;English,work,1
2636,67247,2,1,1.0,1185.0,2021.0,Part-time,4.0,Alumnus (Bachelor's),Русский;Українська;English,university,1
2637,67524,2,1,1.0,188.0,2014.0,Full-time,1.0,Alumnus (Specialist),Русский;English,university,0
2638,6049,2,0,1.0,133.0,0.0,Full-time,0.0,Student (Specialist),Русский,university,0
2639,82608,1,0,1.0,7538.0,2013.0,Full-time,3.0,Alumnus (Bachelor's),Русский;English;Italiano;Français,university,1
2640,65705,1,0,1.0,217.0,1998.0,Full-time,0.0,Alumnus (Specialist),Русский,work,1
2641,86926,1,0,0.0,109.0,2011.0,Full-time,1.0,Alumnus (Specialist),Українська,work,1
2642,291,2,1,1.0,1711.0,2012.0,Full-time,0.0,Alumnus (Specialist),Русский,university,0
2643,68142,1,0,1.0,38.0,2006.0,Full-time,4.0,Alumnus (Specialist),Русский,university,1
2644,46541,2,1,1.0,178.0,2014.0,Full-time,0.0,Student (Specialist),Русский,university,1
2645,9313,2,1,1.0,403.0,2014.0,Distance Learning,4.0,Student (Specialist),Русский,university,0
2646,95478,1,1,1.0,1104.0,0.0,Full-time,4.0,Student (Bachelor's),Русский;English;Polski;Română;Italiano,university,1
2647,36310,2,1,1.0,478.0,0.0,Full-time,7.0,Student (Bachelor's),Русский,work,1
2648,91627,2,1,1.0,14.0,1999.0,Full-time,0.0,Alumnus (Specialist),Русский,work,0
2649,91682,2,0,1.0,77.0,2001.0,Full-time,1.0,Alumnus (Specialist),Русский,university,0
2650,12816,1,1,1.0,114.0,2016.0,Full-time,0.0,Alumnus (Specialist),English;Español;Русский;Беларуская;Українська,university,1
2652,71651,1,1,1.0,470.0,2010.0,Full-time,0.0,Alumnus (Bachelor's),False,work,1
2653,73888,1,0,1.0,417.0,2016.0,Full-time,0.0,Student (Master's),False,university,1
2654,53922,2,1,1.0,422.0,1999.0,Full-time,0.0,Alumnus (Specialist),Русский,university,0
2655,90169,2,1,1.0,216.0,2014.0,Full-time,4.0,Student (Specialist),Русский,university,1
2658,38982,2,1,1.0,249.0,2010.0,Full-time,1.0,Alumnus (Specialist),Русский;Українська;English,work,1
2659,30067,1,0,1.0,422.0,2011.0,Full-time,0.0,Student (Specialist),Русский,university,1
2660,3635,1,1,1.0,35.0,2010.0,Distance Learning,0.0,Alumnus (Specialist),Русский,university,1
2661,52003,1,0,1.0,780.0,2013.0,Full-time,0.0,Alumnus (Specialist),False,university,1
2662,68031,2,1,1.0,51.0,0.0,Full-time,0.0,Student (Bachelor's),English;Русский;Українська,university,1
2663,40208,2,0,1.0,145.0,2011.0,Full-time,0.0,Student (Bachelor's),Русский,university,0
2665,96239,2,0,1.0,98.0,0.0,Distance Learning,4.0,Alumnus (Bachelor's),Русский;Українська,university,0
2666,98904,2,0,1.0,189.0,2007.0,Distance Learning,5.0,Alumnus (Specialist),Русский;Українська,university,1
2667,6320,2,1,1.0,259.0,2014.0,Full-time,0.0,Student (Specialist),Русский,university,1
2668,64723,1,0,1.0,425.0,2009.0,Full-time,4.0,Alumnus (Bachelor's),Русский,work,1
2669,36111,2,1,1.0,74.0,2009.0,Full-time,0.0,Student (Specialist),Русский,university,1
2670,17913,2,0,1.0,437.0,2012.0,Full-time,4.0,Student (Bachelor's),English,university,0
2672,68350,1,0,1.0,1783.0,2011.0,Full-time,4.0,Student (Specialist),False,university,1
2673,13410,1,0,1.0,0.0,2011.0,Full-time,1.0,Student (Specialist),False,university,1
2674,84740,2,0,1.0,119.0,2009.0,Full-time,0.0,Alumnus (Specialist),Русский,work,0
2676,22454,2,1,1.0,72.0,2015.0,Part-time,0.0,Alumnus (Specialist),English,university,0
2677,21679,2,1,1.0,68.0,2011.0,Distance Learning,4.0,Student (Specialist),Русский,university,0
2678,47494,2,1,1.0,103.0,0.0,Distance Learning,1.0,Student (Specialist),Русский,university,0
2679,11553,2,1,1.0,644.0,2010.0,Full-time,1.0,Alumnus (Specialist),Русский;English,work,1
2680,40876,2,0,1.0,265.0,2010.0,Full-time,4.0,Student (Specialist),Русский;English,work,1
2681,62323,2,0,1.0,147.0,2009.0,Full-time,4.0,Alumnus (Specialist),False,work,1
2682,86370,1,0,1.0,295.0,2013.0,Full-time,1.0,Student (Specialist),Русский,university,1
2683,16474,2,1,1.0,60.0,0.0,Distance Learning,0.0,Student (Specialist),Русский,university,0
2684,21352,2,1,1.0,186.0,2015.0,Distance Learning,7.0,Alumnus (Bachelor's),Русский,work,0
2685,49301,2,1,1.0,213.0,2015.0,Full-time,2.0,Student (Bachelor's),Русский,university,0
2686,28301,1,1,1.0,623.0,2009.0,Distance Learning,1.0,Alumnus (Specialist),Русский,university,0
2687,63039,2,0,1.0,187.0,2013.0,Full-time,7.0,Alumnus (Specialist),العربية;English;Русский;Українська,university,0
2688,91917,1,0,1.0,347.0,2009.0,Full-time,0.0,Alumnus (Specialist),Русский,university,1
2689,88050,2,1,1.0,626.0,0.0,Full-time,0.0,Alumnus (Specialist),Русский,university,0
2690,49503,2,1,1.0,149.0,2013.0,Full-time,0.0,Student (Bachelor's),Русский,university,0
2691,96983,2,0,1.0,61.0,1992.0,Full-time,4.0,Alumnus (Specialist),Русский,work,0
2692,27780,2,1,1.0,21.0,0.0,Full-time,6.0,PhD,False,work,0
2693,1540,2,0,1.0,986.0,0.0,Full-time,0.0,Student (Specialist),Русский,work,0
2694,86057,2,1,1.0,202.0,2009.0,Full-time,0.0,Alumnus (Specialist),Русский,work,0
2695,32715,1,1,1.0,406.0,2016.0,Full-time,1.0,Student (Bachelor's),False,university,1
2696,11220,1,0,1.0,379.0,2018.0,Full-time,0.0,Student (Bachelor's),Русский;English;Français,work,1
2698,75900,2,0,1.0,133.0,2016.0,Full-time,0.0,Student (Bachelor's),Русский;English,university,0
2699,16677,2,0,1.0,18.0,0.0,Distance Learning,4.0,Undergraduate applicant,False,university,0
2701,72587,1,0,1.0,345.0,2011.0,Full-time,1.0,Student (Bachelor's),Русский,university,1
2702,35504,2,0,1.0,68.0,0.0,Distance Learning,4.0,Student (Specialist),Русский,university,0
2703,1793,1,0,1.0,859.0,0.0,Full-time,1.0,Alumnus (Specialist),Русский;English,work,1
2704,7689,2,0,1.0,108.0,2009.0,Full-time,0.0,Alumnus (Specialist),False,work,0
2705,18243,2,0,1.0,49.0,2015.0,Full-time,1.0,Student (Bachelor's),Русский,university,1
2706,65421,2,0,1.0,1105.0,2011.0,Distance Learning,1.0,Student (Master's),Беларуская;Русский,university,0
2707,42274,1,1,1.0,70.0,2004.0,Distance Learning,0.0,Alumnus (Bachelor's),Русский,work,1
2708,92101,1,1,1.0,282.0,2006.0,Full-time,4.0,Alumnus (Specialist),Русский,work,1
2709,85090,2,0,1.0,28.0,2006.0,Distance Learning,4.0,Undergraduate applicant,Русский,university,0
2710,79641,2,1,0.0,36.0,2003.0,Distance Learning,4.0,Alumnus (Master's),Русский,work,1
2711,42414,2,1,1.0,108.0,2004.0,Full-time,0.0,Alumnus (Specialist),Русский,university,1
2712,22799,2,1,1.0,46.0,2010.0,Full-time,4.0,Student (Specialist),Русский,work,0
2714,20148,2,1,1.0,1291.0,2012.0,Full-time,4.0,Alumnus (Bachelor's),Русский;English,university,0
2715,70227,2,1,1.0,139.0,2008.0,Full-time,4.0,Alumnus (Specialist),Русский,university,0
2716,11049,1,0,1.0,8065.0,2010.0,Full-time,0.0,Alumnus (Specialist),False,work,1
2717,52128,2,1,1.0,254.0,2013.0,Full-time,0.0,Student (Specialist),Русский,university,0
2718,81451,2,1,1.0,222.0,2015.0,Full-time,6.0,Alumnus (Bachelor's),Русский,university,0
2719,33019,2,1,1.0,203.0,2010.0,Full-time,0.0,Alumnus (Bachelor's),Русский,work,0
2720,11559,2,1,1.0,114.0,2019.0,Part-time,4.0,Alumnus (Bachelor's),Русский;English,work,0
2722,97081,1,1,1.0,386.0,2012.0,Full-time,2.0,Student (Specialist),Русский,university,1
2723,50119,1,1,1.0,938.0,2017.0,Distance Learning,7.0,Student (Specialist),Русский,work,1
2724,29472,1,1,1.0,82.0,2011.0,Full-time,4.0,Student (Specialist),False,university,1
2725,49709,2,1,1.0,592.0,2012.0,Full-time,0.0,Alumnus (Specialist),Русский;English;Українська,university,0
2726,36083,2,0,1.0,39.0,2012.0,Part-time,1.0,Alumnus (Specialist),False,work,0
2727,5943,2,0,1.0,140.0,2010.0,Full-time,4.0,Student (Bachelor's),Русский,work,0
2728,24133,2,1,1.0,380.0,2013.0,Full-time,0.0,Student (Bachelor's),Русский,university,0
2729,21252,1,1,1.0,115.0,2010.0,Full-time,0.0,Alumnus (Specialist),Русский,university,1
2731,85177,1,0,1.0,186.0,2012.0,Full-time,4.0,Alumnus (Specialist),Русский,university,1
2732,11266,2,1,1.0,473.0,2014.0,Full-time,0.0,Student (Specialist),Русский,university,0
2734,19536,2,1,1.0,42.0,2013.0,Distance Learning,1.0,Student (Specialist),False,university,1
2735,88211,2,1,1.0,30.0,2013.0,Full-time,4.0,Student (Specialist),Русский,university,0
2736,66714,1,1,1.0,230.0,2006.0,Distance Learning,0.0,Alumnus (Specialist),Русский,university,1
2737,13538,1,1,1.0,61.0,1989.0,Full-time,4.0,Alumnus (Specialist),False,work,1
2738,90142,2,0,1.0,60.0,2011.0,Full-time,0.0,Student (Specialist),Русский,work,0
2739,26555,2,1,1.0,14.0,2006.0,Full-time,1.0,Alumnus (Specialist),Русский,university,0
2740,69440,2,1,1.0,327.0,2014.0,Full-time,0.0,Alumnus (Specialist),Русский;English,university,1
2741,27455,2,0,1.0,629.0,2013.0,Full-time,0.0,Alumnus (Master's),Українська;Русский;English,university,0
2742,56630,2,1,1.0,63.0,2002.0,Full-time,0.0,Alumnus (Specialist),Русский,work,0
2743,14664,2,0,1.0,302.0,2005.0,Full-time,0.0,Alumnus (Specialist),Русский;Українська,university,0
2744,4712,2,1,1.0,132.0,0.0,Full-time,4.0,Alumnus (Specialist),Русский,university,1
2745,34600,1,1,1.0,424.0,2014.0,Full-time,0.0,Alumnus (Specialist),Русский;English,university,1
2747,15440,2,0,1.0,163.0,2015.0,Full-time,0.0,Alumnus (Specialist),Русский,university,0
2749,930,1,1,1.0,139.0,2011.0,Full-time,0.0,Alumnus (Specialist),Русский,university,1
2750,96051,1,0,1.0,2185.0,0.0,Full-time,0.0,Alumnus (Specialist),False,university,1
2751,84722,2,0,1.0,455.0,2012.0,Full-time,1.0,Student (Bachelor's),Русский;English,work,1
2752,60087,2,1,1.0,262.0,2017.0,Full-time,0.0,Student (Bachelor's),Русский,university,1
2754,70566,1,1,1.0,303.0,2012.0,Full-time,1.0,Student (Specialist),Русский,university,1
2755,16969,2,0,1.0,275.0,2013.0,Full-time,4.0,Alumnus (Specialist),Русский,university,0
2756,55182,2,1,1.0,280.0,0.0,Full-time,0.0,Alumnus (Specialist),Русский,university,1
2758,997,1,0,1.0,412.0,0.0,Distance Learning,4.0,Student (Bachelor's),Русский,work,1
2759,94898,2,1,1.0,127.0,2006.0,Full-time,0.0,Alumnus (Master's),Русский,university,0
2760,5418,2,1,1.0,34.0,2009.0,Distance Learning,1.0,Alumnus (Specialist),Русский,university,0
2761,60174,1,0,1.0,1033.0,2021.0,Full-time,0.0,Student (Bachelor's),Русский,university,1
2762,96078,1,0,1.0,24.0,2004.0,Distance Learning,0.0,Alumnus (Specialist),Русский,university,1
2763,16174,1,1,1.0,302.0,0.0,Full-time,0.0,Student (Bachelor's),Русский;Українська;English,university,1
2764,30092,2,1,1.0,176.0,2007.0,Full-time,2.0,Student (Master's),Русский;English,work,0
2765,6375,2,0,1.0,197.0,2009.0,Full-time,1.0,Student (Specialist),Русский,work,1
2766,99873,2,1,1.0,99.0,2012.0,Full-time,1.0,Student (Specialist),Русский;Адыгабзэ,university,0
2767,606,1,1,1.0,1289.0,2009.0,Part-time,0.0,Alumnus (Specialist),False,university,1
2768,53950,1,1,0.0,139.0,2016.0,Full-time,0.0,Student (Bachelor's),False,university,1
2769,35301,2,0,1.0,144.0,2010.0,Distance Learning,4.0,Undergraduate applicant,Русский,work,0
2770,95326,2,0,0.0,12.0,2006.0,Full-time,4.0,Alumnus (Specialist),Русский;English,university,0
2771,80239,2,0,1.0,122.0,2013.0,Full-time,4.0,Student (Specialist),Русский;English,university,0
2772,80488,1,0,1.0,172.0,2012.0,Full-time,0.0,Student (Specialist),Русский,university,1
2773,99966,1,1,1.0,12.0,1975.0,Full-time,0.0,Alumnus (Specialist),False,university,1
2774,18110,1,0,1.0,1868.0,2015.0,Full-time,4.0,Student (Bachelor's),Русский;Українська;English,work,1
2775,61713,2,1,1.0,37.0,2013.0,Full-time,1.0,Alumnus (Specialist),Русский,work,0
2776,97011,2,0,1.0,208.0,2015.0,Full-time,1.0,Student (Specialist),Русский;English,work,0
2777,37702,1,0,1.0,407.0,2013.0,Full-time,4.0,Student (Specialist),Русский,work,1
2778,46279,1,1,1.0,408.0,2014.0,Full-time,0.0,Student (Specialist),False,university,1
2779,396,2,1,1.0,200.0,2012.0,Part-time,0.0,Student (Bachelor's),Русский;Українська;English,university,0
2780,10230,2,0,1.0,1049.0,2007.0,Part-time,2.0,Alumnus (Master's),False,work,1
2781,86074,1,0,1.0,372.0,2018.0,Full-time,1.0,Alumnus (Bachelor's),Русский,university,1
2782,45154,1,1,1.0,334.0,0.0,Full-time,0.0,Student (Specialist),False,university,1
2783,17327,1,1,1.0,215.0,2013.0,Full-time,4.0,Alumnus (Bachelor's),Русский,university,0
2784,41672,2,0,1.0,27.0,2010.0,Full-time,4.0,Student (Specialist),False,university,0
2785,18582,1,1,1.0,464.0,2008.0,Full-time,1.0,Student (Specialist),Русский,work,1
2786,41222,1,1,1.0,475.0,2008.0,Distance Learning,1.0,Alumnus (Specialist),Русский,university,1
2787,1388,1,1,1.0,105.0,1993.0,Full-time,4.0,Alumnus (Specialist),Русский,university,1
2788,46339,2,0,1.0,144.0,2014.0,Full-time,1.0,Student (Specialist),Русский,university,0
2789,68672,2,0,1.0,344.0,2008.0,Distance Learning,0.0,Student (Master's),Русский,university,0
